,id,x,y,shootZone,minute,period,footName,xg,types,shotOutcome,possession,player,shootZonePoint,oldShootZonePoint
113,2112756774,68,42,bc,50,2,right,0.0082757687,"['action', 'blocked_shot', 'right_foot_shot', 'shot', 'shot_after_corner', 'shot_from_outside_area', 'shot_from_play', 'touch_in_final_third']",blocked,"['Corner', 'Shot', 'Set piece attack', 'Attack']",D. Whitehall,"{'top': '20%', 'left': '44%'}",
114,2112757038,87,71,bc,63,2,right,0.0089568803,"['action', 'blocked_shot', 'received_dangerous_pass', 'received_deep_completion', 'received_pass', 'received_pass_in_final_third', 'received_pass_in_final_third_on_side', 'received_progressive_pass', 'right_foot_shot', 'shot', 'shot_after_received_deep_completion', 'shot_from_box', 'shot_from_penalty_area', 'shot_from_play', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",blocked,"['Shot', 'Attack', 'Smart pass inside opponent goal']",D. Elliott,"{'top': '11%', 'left': '38%'}",
115,2112757214,91,71,bc,71,2,right,0.0043226536,"['action', 'blocked_shot', 'received_deep_completion', 'received_pass', 'received_pass_in_final_third', 'received_pass_in_final_third_on_side', 'received_progressive_pass', 'right_foot_shot', 'shot', 'shot_after_received_deep_completion', 'shot_from_box', 'shot_from_penalty_area', 'shot_from_play', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",blocked,"['Shot', 'Set piece attack', 'Attack', 'Free kick', 'Smart pass inside opponent goal']",D. Elliott,"{'top': '83%', 'left': '92%'}",
116,2112757366,85,67,olb,78,2,left,0.0038040713,"['action', 'left_foot_shot', 'shot', 'shot_after_throw_in', 'shot_from_box', 'shot_from_penalty_area', 'shot_from_play', 'shot_wide', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",wide,"['Shot', 'Attack', 'Throw in']",D. Elliott,"{'top': '89%', 'left': '-5%'}",
117,2112757488,79,55,otr,87,2,right,0.0673137084,"['action', 'highlight', 'opportunity', 'received_pass', 'received_pass_in_final_third', 'right_foot_shot', 'shot', 'shot_from_outside_area', 'shot_from_play', 'shot_wide', 'touch_in_final_third']",wide,"['Opportunity', 'Shot', 'Attack']",A. Beestin,"{'top': '-5%', 'right': '10%'}",
118,2109896984,76,49,glb,17,1,left,0.0395075083,"['action', 'highlight', 'left_foot_shot', 'opportunity', 'shot', 'shot_from_outside_area', 'shot_from_play', 'shot_on_goal', 'touch_in_final_third']",gk_save,"['Opportunity', 'Shot', 'Shot on goal', 'Set piece attack', 'Attack', 'Free kick', 'Free kick cross']",L. Woodhouse,"{'top': '84%', 'left': '12%'}",
119,2109897311,87,93,gtl,46,2,right,0.0115916897,"['action', 'any_goal', 'goal', 'goal_from_outside_area', 'highlight', 'non_penalty_goal', 'opportunity', 'plus', 'right_foot_goal', 'right_foot_shot', 'shot', 'shot_from_outside_area', 'shot_from_play', 'shot_on_goal', 'shot_to_far_corner', 'touch_in_final_third']",goal,"['Opportunity', 'Shot', 'Shot on goal', 'Attack', 'Goal']",A. Elliott-Wheeler,"{'top': '20%', 'left': '15%'}",
120,2109897409,79,54,bc,54,2,right,0.0068344986,"['action', 'blocked_shot', 'received_pass', 'received_pass_in_final_third', 'right_foot_shot', 'shot', 'shot_from_outside_area', 'shot_from_play', 'touch_in_final_third']",blocked,"['Shot', 'Set piece attack', 'Attack', 'Free kick']",J. Johnson,"{'top': '76%', 'left': '34%'}",
121,2109897560,73,65,otr,62,2,right,0.0214960072,"['action', 'highlight', 'opportunity', 'right_foot_shot', 'shot', 'shot_from_outside_area', 'shot_from_play', 'shot_to_near_corner', 'shot_wide', 'touch_in_final_third']",wide,"['Opportunity', 'Shot', 'Attack', 'Throw in']",H. Giles,"{'top': '-5%', 'right': '18%'}",
122,2109897823,69,48,gtl,78,2,right,0.0157214515,"['action', 'highlight', 'opportunity', 'received_pass', 'received_pass_in_final_third', 'received_progressive_pass', 'right_foot_shot', 'shot', 'shot_from_outside_area', 'shot_from_play', 'shot_on_goal', 'touch_in_final_third']",gk_save,"['Opportunity', 'Shot', 'Shot on goal', 'Attack']",E. Maja,"{'top': '8%', 'left': '12%'}",
123,2104412362,86,62,olb,8,1,head,0.0576573014,"['action', 'head_shot', 'heading', 'highlight', 'opportunity', 'shot', 'shot_after_free_kick', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_wide', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",wide,"['Opportunity', 'Shot', 'Set piece attack', 'Attack', 'Free kick', 'Free kick cross']",I. Sinclair,"{'top': '83%', 'left': '-5%'}",
124,2104412409,74,56,gb,11,1,right,0.0434603468,"['action', 'highlight', 'opportunity', 'received_dangerous_pass', 'received_pass', 'received_pass_in_final_third', 'right_foot_shot', 'shot', 'shot_from_outside_area', 'shot_from_play', 'shot_on_goal', 'touch_in_final_third']",gk_save,"['Opportunity', 'Shot', 'Shot on goal', 'Set piece attack', 'Attack', 'Free kick']",H. Campbell,"{'top': '79%', 'left': '45%'}",
125,2104412663,93,53,ol,26,1,right,0.2222941071,"['action', 'highlight', 'opportunity', 'right_foot_shot', 'shot', 'shot_after_corner', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_wide', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",wide,"['Corner', 'Opportunity', 'Shot', 'Set piece attack', 'Attack']",G. Waring,"{'top': '44%', 'left': '-5%'}",
126,2104412670,86,62,bc,27,1,head,0.069012247,"['action', 'blocked_shot', 'head_shot', 'heading', 'highlight', 'opportunity', 'shot', 'shot_after_corner', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",blocked,"['Corner', 'Opportunity', 'Shot', 'Set piece attack', 'Attack']",Stefan Mols,"{'top': '71%', 'left': '15%'}",
127,2104413038,86,66,olb,39,1,right,0.0357443057,"['action', 'highlight', 'minus', 'opportunity', 'received_dangerous_pass', 'received_deep_completion', 'received_pass', 'received_pass_in_final_third', 'received_pass_in_final_third_on_side', 'right_foot_shot', 'shot', 'shot_after_received_deep_completion', 'shot_from_box', 'shot_from_penalty_area', 'shot_from_play', 'shot_wide', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",wide,"['Opportunity', 'Shot', 'Attack', 'Throw in']",Stefan Mols,"{'top': '85%', 'left': '-3%'}","{'top': '83%', 'left': '-5%'}"
128,2104413693,82,37,gbr,61,2,right,0.0850753412,"['action', 'any_goal', 'goal', 'goal_from_outside_area', 'highlight', 'non_penalty_goal', 'opportunity', 'plus', 'right_foot_goal', 'right_foot_shot', 'shot', 'shot_from_outside_area', 'shot_from_play', 'shot_on_goal', 'shot_to_far_corner', 'touch_in_final_third']",goal,"['Opportunity', 'Shot', 'Shot on goal', 'Attack', 'Goal']",M. Lewis,"{'top': '79%', 'left': '82%'}",
129,2104413961,86,58,bc,80,2,left,0.1175251976,"['action', 'blocked_shot', 'left_foot_shot', 'shot', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",blocked,"['Shot', 'Attack']",I. Sinclair,"{'top': '79%', 'left': '27%'}",
130,2104414002,81,61,bc,85,2,left,0.0601471886,"['action', 'blocked_shot', 'left_foot_shot', 'shot', 'shot_from_outside_area', 'shot_from_play', 'touch_in_final_third']",blocked,"['Shot', 'Attack']",J. Spencer,"{'top': '16%', 'left': '83%'}",
131,2104414021,80,54,obr,87,2,right,0.024118904,"['action', 'right_foot_shot', 'shot', 'shot_after_free_kick', 'shot_from_outside_area', 'shot_from_play', 'shot_wide', 'touch_in_final_third']",wide,"['Shot', 'Set piece attack', 'Attack', 'Free kick', 'Free kick cross']",M. Lewis,"{'top': '91%', 'right': '-7.5%'}",
132,2104414097,85,50,bc,97,2,left,0.0683211312,"['action', 'blocked_shot', 'highlight', 'left_foot_shot', 'opportunity', 'received_deep_completion', 'received_pass', 'received_pass_in_final_third', 'received_very_deep_completion', 'shot', 'shot_after_received_deep_completion', 'shot_after_received_very_deep_completion', 'shot_after_throw_in', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",blocked,"['Opportunity', 'Shot', 'Attack', 'Throw in']",I. Sinclair,"{'top': '32%', 'left': '22%'}",
133,2100377973,82,46,gb,34,1,right,0.1199727952,"['action', 'highlight', 'opportunity', 'received_deep_completion', 'received_pass', 'received_pass_in_final_third', 'right_foot_shot', 'shot', 'shot_after_received_deep_completion', 'shot_from_outside_area', 'shot_from_play', 'shot_on_goal', 'touch_in_final_third']",gk_save,"['Opportunity', 'Shot', 'Shot on goal', 'Set piece attack', 'Attack', 'Free kick']",J. Ackroyd,"{'top': '81%', 'left': '47%'}",
134,2100378092,94,60,bc,40,1,head,0.09952759,"['action', 'blocked_shot', 'head_shot', 'heading', 'highlight', 'opportunity', 'shot', 'shot_after_corner', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",blocked,"['Corner', 'Opportunity', 'Shot', 'Set piece attack', 'Attack']",M. Hunt,"{'top': '76%', 'left': '33%'}",
135,2100378094,97,56,gt,40,1,head,0.3825738132,"['action', 'head_shot', 'heading', 'highlight', 'opportunity', 'shot', 'shot_after_corner', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_on_goal', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",gk_save,"['Opportunity', 'Shot', 'Shot on goal', 'Attack']",M. Hunt,"{'top': '14%', 'left': '42%'}",
136,2100378097,74,55,otr,41,1,right,0.0064212391,"['action', 'right_foot_shot', 'shot', 'shot_after_corner', 'shot_from_outside_area', 'shot_from_play', 'shot_wide', 'touch_in_final_third']",wide,"['Corner', 'Shot', 'Set piece attack', 'Attack']",J. Granite,"{'top': '-5%', 'right': '1%'}",
137,2100378419,80,46,bc,55,2,left,0.0955138505,"['action', 'blocked_shot', 'left_foot_shot', 'shot', 'shot_from_outside_area', 'shot_from_play', 'touch_in_final_third']",blocked,"['Shot', 'Set piece attack', 'Attack', 'Free kick']",J. Hull,"{'top': '76%', 'left': '8%'}",
138,2100378633,95,62,bc,66,2,head,0.1176546738,"['action', 'blocked_shot', 'head_shot', 'heading', 'highlight', 'opportunity', 'shot', 'shot_after_corner', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",blocked,"['Corner', 'Opportunity', 'Shot', 'Set piece attack', 'Attack']",M. Hunt,"{'top': '44%', 'left': '76%'}",
139,2100378634,87,70,bc,66,2,left,0.0502008125,"['action', 'blocked_shot', 'left_foot_shot', 'shot', 'shot_after_corner', 'shot_from_box', 'shot_from_penalty_area', 'shot_from_play', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",blocked,"['Shot', 'Attack']",M. Hunt,"{'top': '73%', 'left': '40%'}",
140,2100379031,94,61,otr,89,2,head,0.0458163433,"['action', 'head_shot', 'heading', 'highlight', 'opportunity', 'shot', 'shot_after_throw_in', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_to_near_corner', 'shot_wide', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",wide,"['Opportunity', 'Shot', 'Attack', 'Throw in']",D. De Girolamo,"{'top': '-5%', 'right': '12%'}",
141,2098585022,86,39,glb,2,1,right,0.1342751086,"['action', 'highlight', 'opportunity', 'right_foot_shot', 'shot', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_on_goal', 'shot_to_near_corner', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",gk_save,"['Opportunity', 'Shot', 'Shot on goal', 'Set piece attack', 'Attack', 'Free kick']",K. Mooney,"{'top': '87%', 'left': '9%'}",
142,2098585394,94,48,gb,23,1,right,0.4806557596,"['action', 'any_goal', 'first_goal', 'goal', 'highlight', 'non_penalty_goal', 'opportunity', 'right_foot_goal', 'right_foot_shot', 'shot', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_on_goal', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",goal,"['Opportunity', 'Shot', 'Shot on goal', 'Set piece attack', 'Attack', 'Goal', 'Free kick']",K. Mooney,"{'top': '80%', 'left': '52%'}",
143,2098585659,67,42,gtl,34,1,right,0.0340052582,"['action', 'highlight', 'opportunity', 'right_foot_shot', 'shot', 'shot_from_outside_area', 'shot_from_play', 'shot_on_goal', 'shot_to_near_corner', 'touch_in_final_third']",gk_save,"['Opportunity', 'Shot', 'Shot on goal', 'Attack']",J. Knowles,"{'top': '4%', 'left': '6%'}",
144,2098586163,71,80,bc,49,2,right,0.0014479244,"['action', 'blocked_shot', 'right_foot_shot', 'shot', 'shot_from_outside_area', 'shot_from_play', 'touch_in_final_third']",blocked,"['Shot', 'Attack', 'Throw in']",J. Rowe,"{'top': '1%', 'left': '17%'}",
145,2098586340,91,72,gb,57,2,right,0.0458746515,"['action', 'ball_entry_in_final_third', 'highlight', 'opportunity', 'right_foot_shot', 'shot', 'shot_after_free_kick', 'shot_from_box', 'shot_from_penalty_area', 'shot_from_play', 'shot_on_goal', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",gk_save,"['Opportunity', 'Shot', 'Shot on goal', 'Set piece attack', 'Attack', 'Free kick']",J. Knowles,"{'top': '81%', 'left': '38%'}",
146,2098586356,95,53,otl,58,2,head,0.2110943496,"['action', 'head_shot', 'heading', 'highlight', 'opportunity', 'shot', 'shot_after_corner', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_wide', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",wide,"['Corner', 'Opportunity', 'Shot', 'Set piece attack', 'Attack']",K. Mooney,"{'top': '-5%', 'left': '4%'}",
147,2098586508,88,45,glb,65,2,right,0.2090521306,"['action', 'any_goal', 'goal', 'highlight', 'non_penalty_goal', 'opportunity', 'right_foot_goal', 'right_foot_shot', 'shot', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_on_goal', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",goal,"['Opportunity', 'Shot', 'Shot on goal', 'Set piece attack', 'Attack', 'Goal', 'Free kick']",J. Knowles,"{'top': '80%', 'left': '15%'}",
148,2098586540,80,69,gtr,68,2,left,0.0394159183,"['action', 'highlight', 'left_foot_shot', 'opportunity', 'shot', 'shot_from_outside_area', 'shot_from_play', 'shot_on_goal', 'shot_to_near_corner', 'touch_in_final_third']",gk_save,"['Opportunity', 'Shot', 'Shot on goal', 'Attack']",K. Ward,"{'top': '5%', 'left': '79%'}",
149,2098586563,44,70,gtl,71,2,right,0.0233782753,"['action', 'any_free_kick', 'direct_free_kick', 'free_kick', 'free_kick_shot', 'free_kick_with_shot', 'highlight', 'opportunity', 'right_foot_shot', 'shot', 'shot_from_outside_area', 'shot_on_goal', 'shot_to_far_corner']",gk_save,"['Opportunity', 'Set piece attack', 'Free kick', 'Direct free kick', 'Pressed']",M. Bostwick,"{'top': '7%', 'left': '10%'}",
150,2098586575,90,69,bc,72,2,right,0.0982024148,"['action', 'blocked_shot', 'highlight', 'opportunity', 'right_foot_shot', 'shot', 'shot_from_box', 'shot_from_penalty_area', 'shot_from_play', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",blocked,"['Opportunity', 'Shot', 'Attack']",J. Knowles,"{'top': '42%', 'left': '20%'}",
151,2098586608,85,67,or,77,2,right,0.2821975052,"['action', 'highlight', 'opportunity', 'right_foot_shot', 'shot', 'shot_from_box', 'shot_from_penalty_area', 'shot_from_play', 'shot_to_near_corner', 'shot_wide', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",wide,"['Opportunity', 'Shot', 'Attack']",K. Mooney,"{'top': '64%', 'right': '-7.5%'}",
152,2098586635,80,39,bc,79,2,left,0.0408515371,"['action', 'blocked_shot', 'left_foot_shot', 'shot', 'shot_from_outside_area', 'shot_from_play', 'touch_in_final_third']",blocked,"['Shot', 'Attack']",K. Ward,"{'top': '13%', 'left': '67%'}",
153,2098586639,89,60,bc,79,2,right,0.3182519376,"['action', 'blocked_shot', 'highlight', 'opportunity', 'right_foot_shot', 'shot', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",blocked,"['Opportunity', 'Shot', 'Attack', 'Smart pass inside opponent goal']",K. Mooney,"{'top': '84%', 'left': '56%'}",
154,2094208773,79,28,bc,18,1,left,0.0178549346,"['action', 'blocked_shot', 'left_foot_shot', 'shot', 'shot_from_outside_area', 'shot_from_play', 'touch_in_final_third']",blocked,"['Shot', 'Attack']",M. Heaney,"{'top': '89%', 'left': '58%'}",
155,2094209125,79,67,bc,38,1,left,0.0104582394,"['action', 'blocked_shot', 'left_foot_shot', 'received_pass', 'received_pass_in_final_third', 'received_pass_in_final_third_on_side', 'shot', 'shot_from_outside_area', 'shot_from_play', 'touch_in_final_third']",blocked,"['Shot', 'Attack']",T. Broadbent,"{'top': '59%', 'left': '39%'}",
156,2094209187,78,38,olb,44,1,right,0.0040695462,"['action', 'right_foot_shot', 'shot', 'shot_after_free_kick', 'shot_from_outside_area', 'shot_from_play', 'shot_wide', 'touch_in_final_third']",wide,"['Shot', 'Set piece attack', 'Attack', 'Free kick', 'Free kick cross']",M. Woods,"{'top': '91%', 'left': '-5%'}",
157,2094209834,99,62,gbr,80,2,left,0.062064983,"['action', 'highlight', 'left_foot_shot', 'opportunity', 'shot', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_on_goal', 'shot_to_near_corner', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",gk_save,"['Opportunity', 'Shot', 'Shot on goal', 'Attack', 'Smart pass inside opponent goal']",P. Blackett,"{'top': '77%', 'left': '90%'}",
158,2095022767,45,56,otl,9,1,left,0.0143401772,"['action', 'highlight', 'left_foot_shot', 'opportunity', 'plus', 'shot', 'shot_from_outside_area', 'shot_from_play', 'shot_to_far_corner', 'shot_wide']",wide,"['Opportunity', 'Shot', 'Set piece attack', 'Attack', 'Free kick']",D. Wiley,"{'top': '-5%', 'left': '19%'}",
159,2095022781,85,46,bc,12,1,left,0.0284560453,"['action', 'blocked_shot', 'left_foot_shot', 'shot', 'shot_after_corner', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",blocked,"['Corner', 'Shot', 'Set piece attack', 'Attack']",G. Cantrill,"{'top': '42%', 'left': '6%'}",
160,2095023067,85,54,obr,27,1,left,0.1921730191,"['action', 'highlight', 'left_foot_shot', 'opportunity', 'shot', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_wide', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",wide,"['Opportunity', 'Shot', 'Set piece attack', 'Attack', 'Free kick']",G. Cantrill,"{'top': '76%', 'right': '-7.5%'}",
161,2095023163,75,54,gb,34,1,right,0.0581395067,"['action', 'highlight', 'opportunity', 'right_foot_shot', 'shot', 'shot_from_outside_area', 'shot_from_play', 'shot_on_goal', 'touch_in_final_third']",gk_save,"['Opportunity', 'Shot', 'Shot on goal', 'Attack']",A. Lund,"{'top': '86%', 'left': '61%'}",
162,2095023252,92,39,bc,38,1,head,0.0842713565,"['action', 'blocked_shot', 'head_shot', 'heading', 'highlight', 'opportunity', 'shot', 'shot_after_corner', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",blocked,"['Corner', 'Opportunity', 'Shot', 'Set piece attack', 'Attack']",D. Wiley,"{'top': '36%', 'left': '9%'}",
163,2095023349,87,55,ot,44,1,right,0.122139357,"['action', 'highlight', 'minus', 'opportunity', 'received_cross', 'received_dangerous_pass', 'received_pass', 'received_pass_in_final_third', 'received_progressive_pass', 'right_foot_shot', 'shot', 'shot_from_box', 'shot_from_cross', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_wide', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",wide,"['Opportunity', 'Shot', 'Attack']",L. Salmon,"{'top': '-5%', 'left': '49%'}",
164,2095023441,90,50,gc,48,2,right,0.7599999905,"['action', 'any_goal', 'first_goal', 'goal', 'highlight', 'penalty', 'penalty_goal', 'right_foot_goal', 'right_foot_shot', 'shot', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_on_goal']",goal,"['Set piece attack', 'Attack', 'Goal', 'Penalty', 'Pressed']",G. McDonagh,"{'top': '50%', 'left': '42%'}",
165,2095023669,82,43,gb,64,2,left,0.1166537553,"['action', 'highlight', 'left_foot_shot', 'opportunity', 'received_dangerous_pass', 'received_deep_completion', 'received_long_pass', 'received_pass', 'received_pass_in_final_third', 'received_progressive_pass', 'shot', 'shot_after_received_deep_completion', 'shot_from_outside_area', 'shot_from_play', 'shot_on_goal', 'touch_in_final_third']",gk_save,"['Opportunity', 'Shot', 'Shot on goal', 'Set piece attack', 'Attack', 'Free kick']",Billy Fewster,"{'top': '87%', 'left': '47%'}",
166,2095023817,82,51,otl,72,2,right,0.0080011813,"['action', 'minus', 'received_deep_completion', 'received_pass', 'received_pass_in_final_third', 'right_foot_shot', 'shot', 'shot_after_received_deep_completion', 'shot_from_outside_area', 'shot_from_play', 'shot_wide', 'touch_in_final_third']",wide,"['Shot', 'Set piece attack', 'Attack', 'Free kick']",H. Perritt,"{'top': '-5%', 'left': '13%'}",
167,2095024135,79,59,gbr,93,2,right,0.045336511,"['action', 'any_goal', 'goal', 'goal_after_throw_in', 'goal_from_outside_area', 'highlight', 'non_penalty_goal', 'opportunity', 'plus', 'right_foot_goal', 'right_foot_shot', 'shot', 'shot_after_throw_in', 'shot_from_outside_area', 'shot_from_play', 'shot_in_counterattack', 'shot_on_goal', 'shot_to_near_corner', 'touch_in_final_third']",goal,"['Counterattack', 'Opportunity', 'Shot', 'Shot on goal', 'Attack', 'Goal']",J. Day,"{'top': '84%', 'left': '91%'}",
168,2044656588,87,34,bc,3,1,left,0.1333543956,"['action', 'action_in_counterattack', 'blocked_shot', 'highlight', 'left_foot_shot', 'opportunity', 'shot', 'shot_from_box', 'shot_from_penalty_area', 'shot_from_play', 'shot_in_counterattack', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",blocked,"['Counterattack', 'Opportunity', 'Shot', 'Attack']",D. Newton,"{'top': '40%', 'left': '3%'}",
169,2044656599,78,66,bc,4,1,right,0.0017423069,"['action', 'any_free_kick', 'blocked_shot', 'direct_free_kick', 'free_kick', 'free_kick_shot', 'free_kick_with_shot', 'right_foot_shot', 'shot', 'shot_from_outside_area']",blocked,"['Set piece attack', 'Free kick', 'Direct free kick', 'Pressed']",T. Lyttle,"{'top': '44%', 'left': '22%'}",
170,2044656641,89,46,bc,6,1,head,0.1187744513,"['action', 'blocked_shot', 'head_shot', 'heading', 'highlight', 'opportunity', 'shot', 'shot_after_free_kick', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",blocked,"['Opportunity', 'Shot', 'Set piece attack', 'Attack', 'Free kick', 'Free kick cross']",C. Matwasa,"{'top': '38%', 'left': '61%'}",
171,2044656649,79,37,bc,6,1,left,0.0271323714,"['action', 'blocked_shot', 'left_foot_shot', 'shot', 'shot_after_free_kick', 'shot_from_outside_area', 'shot_from_play', 'touch_in_final_third']",blocked,"['Shot', 'Attack']",Z. Lilly,"{'top': '7%', 'left': '14%'}",
172,2044656781,87,52,gc,12,1,left,0.1874312311,"['action', 'highlight', 'left_foot_shot', 'opportunity', 'shot', 'shot_after_free_kick', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_on_goal', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",gk_save,"['Opportunity', 'Shot', 'Shot on goal', 'Set piece attack', 'Attack', 'Free kick']",C. Hall,"{'top': '40%', 'left': '39%'}",
173,2044656870,75,38,gb,15,1,right,0.0380100831,"['action', 'highlight', 'opportunity', 'received_pass', 'received_pass_in_final_third', 'right_foot_shot', 'shot', 'shot_from_outside_area', 'shot_from_play', 'shot_on_goal', 'touch_in_final_third']",gk_save,"['Opportunity', 'Shot', 'Shot on goal', 'Attack']",S. Murombedzi,"{'top': '88%', 'left': '64%'}",
174,2044656877,90,50,glb,16,1,left,0.7599999905,"['action', 'any_goal', 'decisive_goal', 'first_goal', 'goal', 'highlight', 'left_foot_goal', 'left_foot_shot', 'penalty', 'penalty_goal', 'shot', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_on_goal']",goal,"['Set piece attack', 'Attack', 'Goal', 'Penalty', 'Pressed']",D. Newton,"{'top': '75%', 'left': '14%'}",
175,2044657111,86,60,gtr,31,1,right,0.0547347069,"['action', 'highlight', 'opportunity', 'right_foot_shot', 'shot', 'shot_after_corner', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_on_goal', 'shot_to_near_corner', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",gk_save,"['Corner', 'Opportunity', 'Shot', 'Shot on goal', 'Set piece attack', 'Attack']",T. Lyttle,"{'top': '3%', 'left': '86%'}",
176,2044657351,81,60,gc,45,1,left,0.0801631287,"['action', 'highlight', 'left_foot_shot', 'opportunity', 'shot', 'shot_after_throw_in', 'shot_from_outside_area', 'shot_from_play', 'shot_on_goal', 'touch_in_final_third']",gk_save,"['Opportunity', 'Shot', 'Shot on goal', 'Attack']",M. Roberts,"{'top': '58%', 'left': '41%'}",
177,2044657352,83,35,obr,45,1,left,0.1624664515,"['action', 'highlight', 'left_foot_shot', 'opportunity', 'shot', 'shot_from_outside_area', 'shot_from_play', 'shot_to_far_corner', 'shot_wide', 'touch_in_final_third']",wide,"['Opportunity', 'Shot', 'Attack']",R. Calder,"{'top': '81%', 'right': '-7.5%'}",
178,2044657412,87,60,obr,48,2,head,0.0632059798,"['action', 'head_shot', 'heading', 'highlight', 'opportunity', 'shot', 'shot_after_free_kick', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_to_near_corner', 'shot_wide', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",wide,"['Opportunity', 'Shot', 'Set piece attack', 'Attack', 'Free kick', 'Free kick cross']",C. Hall,"{'top': '80%', 'right': '-7.5%'}",
179,2044657511,83,77,olb,52,2,right,0.019969048,"['action', 'highlight', 'opportunity', 'received_long_pass', 'received_pass', 'received_pass_in_final_third', 'received_pass_in_final_third_on_side', 'received_progressive_pass', 'right_foot_shot', 'shot', 'shot_from_outside_area', 'shot_from_play', 'shot_wide', 'touch_in_final_third']",wide,"['Opportunity', 'Shot', 'Set piece attack', 'Attack', 'Free kick']",C. Hall,"{'top': '92%', 'left': '-5%'}",
