,id,x,y,shootZone,minute,period,footName,xg,types,shotOutcome,possession,player,shootZonePoint,oldShootZonePoint
115,2112756040,94,35,gbr,32,1,left,0.1648037732,"['action', 'any_goal', 'goal', 'highlight', 'left_foot_goal', 'left_foot_shot', 'non_penalty_goal', 'opportunity', 'shot', 'shot_from_box', 'shot_from_penalty_area', 'shot_from_play', 'shot_on_goal', 'shot_to_far_corner', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",goal,"['Opportunity', 'Shot', 'Shot on goal', 'Set piece attack', 'Attack', 'Goal', 'Free kick', 'Smart pass inside opponent goal']",Cedric Main,"{'top': '81%', 'left': '80%'}",
116,2112756194,96,70,or,42,1,right,0.0726837739,"['action', 'highlight', 'opportunity', 'received_deep_completion', 'received_pass', 'received_pass_in_final_third', 'received_pass_in_final_third_on_side', 'received_very_deep_completion', 'right_foot_shot', 'shot', 'shot_after_received_deep_completion', 'shot_after_received_very_deep_completion', 'shot_from_box', 'shot_from_penalty_area', 'shot_from_play', 'shot_to_near_corner', 'shot_wide', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",wide,"['Opportunity', 'Shot', 'Attack', 'Smart pass inside opponent goal']",C. Salkeld,"{'top': '40%', 'right': '-7.5%'}",
117,2112756308,78,66,otr,43,1,right,0.0125096105,"['action', 'ball_entry_in_final_third', 'minus', 'right_foot_shot', 'shot', 'shot_from_outside_area', 'shot_from_play', 'shot_to_near_corner', 'shot_wide', 'touch_in_final_third']",wide,"['Shot', 'Attack']",T. Lees,"{'top': '-3%', 'right': '21%'}","{'top': '-5%', 'right': '19%'}"
118,2112756357,90,58,gl,46,1,left,0.128831625,"['action', 'any_goal', 'goal', 'highlight', 'left_foot_goal', 'left_foot_shot', 'non_penalty_goal', 'opportunity', 'received_dangerous_pass', 'received_deep_completion', 'received_pass', 'received_pass_in_final_third', 'received_very_deep_completion', 'shot', 'shot_after_received_deep_completion', 'shot_after_received_very_deep_completion', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_on_goal', 'shot_to_far_corner', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",goal,"['Opportunity', 'Shot', 'Shot on goal', 'Attack', 'Goal', 'Throw in']",C. Salkeld,"{'top': '63%', 'left': '6%'}",
119,2112756570,75,36,gbr,56,2,right,0.0359728523,"['action', 'highlight', 'opportunity', 'right_foot_shot', 'shot', 'shot_from_outside_area', 'shot_from_play', 'shot_on_goal', 'shot_to_far_corner', 'touch_in_final_third']",gk_save,"['Opportunity', 'Shot', 'Shot on goal', 'Attack']",Cedric Main,"{'top': '77%', 'left': '81%'}",
120,2112756649,90,43,glb,62,2,right,0.3463882506,"['action', 'any_goal', 'goal', 'highlight', 'non_penalty_goal', 'opportunity', 'right_foot_goal', 'right_foot_shot', 'shot', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_on_goal', 'shot_to_near_corner', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",goal,"['Opportunity', 'Shot', 'Shot on goal', 'Attack', 'Goal']",M. Cornish,"{'top': '76%', 'left': '19%'}",
121,2112757063,76,74,otr,84,2,right,0.0063820099,"['action', 'ball_entry_in_final_third', 'minus', 'right_foot_shot', 'shot', 'shot_from_outside_area', 'shot_from_play', 'shot_to_near_corner', 'shot_wide', 'touch_in_final_third']",wide,"['Shot', 'Attack']",K. Griffiths,"{'top': '-5%', 'right': '16%'}",
122,2109896789,70,62,gb,11,1,right,0.0342514999,"['action', 'ball_entry_in_final_third', 'highlight', 'opportunity', 'right_foot_shot', 'shot', 'shot_from_outside_area', 'shot_from_play', 'shot_on_goal', 'touch_in_final_third']",gk_save,"['Opportunity', 'Shot', 'Shot on goal', 'Attack']",K. Griffiths,"{'top': '89%', 'left': '39%'}",
123,2109897074,77,60,otr,22,1,right,0.0329829827,"['action', 'minus', 'right_foot_shot', 'shot', 'shot_from_outside_area', 'shot_from_play', 'shot_to_near_corner', 'shot_wide', 'touch_in_final_third']",wide,"['Shot', 'Attack']",T. Platt,"{'top': '-5%', 'right': '1%'}",
124,2109897340,95,55,gc,33,1,head,0.3084025085,"['action', 'head_shot', 'heading', 'highlight', 'opportunity', 'shot', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_on_goal', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",gk_save,"['Opportunity', 'Shot', 'Shot on goal', 'Attack']",A. Nelson,"{'top': '38%', 'left': '55%'}",
125,2109897347,96,56,gr,33,1,right,0.7104542255,"['action', 'any_goal', 'first_goal', 'goal', 'highlight', 'non_penalty_goal', 'opportunity', 'right_foot_goal', 'right_foot_shot', 'shot', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_on_goal', 'shot_to_near_corner', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",goal,"['Opportunity', 'Shot', 'Shot on goal', 'Attack', 'Goal']",M. Cornish,"{'top': '50%', 'left': '87%'}",
126,2109898083,90,50,gbr,66,2,right,0.7599999905,"['action', 'highlight', 'penalty', 'right_foot_shot', 'shot', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_on_goal']",gk_save,"['Set piece attack', 'Attack', 'Penalty', 'Pressed']",W. Hatfield,"{'top': '79%', 'left': '90%'}",
127,2109898084,95,59,glb,66,2,right,0.4935877025,"['action', 'any_goal', 'goal', 'highlight', 'non_penalty_goal', 'opportunity', 'penalty_rebound', 'right_foot_goal', 'right_foot_shot', 'shot', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_on_goal', 'shot_to_far_corner', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",goal,"['Opportunity', 'Shot', 'Shot on goal', 'Attack', 'Goal']",A. Nelson,"{'top': '90%', 'left': '11%'}",
128,2109898209,81,50,pbr,79,2,left,0.0519714728,"['action', 'highlight', 'left_foot_shot', 'opportunity', 'shot', 'shot_from_outside_area', 'shot_from_play', 'shot_on_post', 'touch_in_final_third']",post,"['Opportunity', 'Shot', 'Attack', 'Throw in']",W. Hatfield,"{'top': '76%', 'right': '-1.5%'}",
129,2109898279,88,28,gc,89,2,left,0.0431532897,"['action', 'highlight', 'left_foot_shot', 'opportunity', 'shot', 'shot_from_box', 'shot_from_penalty_area', 'shot_from_play', 'shot_on_goal', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",gk_save,"['Opportunity', 'Shot', 'Shot on goal', 'Attack']",M. Cornish,"{'top': '58%', 'left': '44%'}",
130,2109898281,93,45,gl,90,2,left,0.3174958825,"['action', 'highlight', 'left_foot_shot', 'opportunity', 'shot', 'shot_after_corner', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_on_goal', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",gk_save,"['Corner', 'Opportunity', 'Shot', 'Shot on goal', 'Set piece attack', 'Attack']",A. Nelson,"{'top': '46%', 'left': '13%'}",
131,2109898291,85,49,glb,91,2,right,0.3971805573,"['action', 'any_goal', 'goal', 'highlight', 'non_penalty_goal', 'opportunity', 'right_foot_goal', 'right_foot_shot', 'shot', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_in_counterattack', 'shot_on_goal', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",goal,"['Counterattack', 'Opportunity', 'Shot', 'Shot on goal', 'Attack', 'Goal']",C. Salkeld,"{'top': '80%', 'left': '20%'}",
132,2104412388,91,38,glb,6,1,right,0.2533680797,"['action', 'highlight', 'opportunity', 'right_foot_shot', 'shot', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_on_goal', 'shot_to_near_corner', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",gk_save,"['Opportunity', 'Shot', 'Shot on goal', 'Set piece attack', 'Attack', 'Free kick']",M. Curry,"{'top': '77%', 'left': '15%'}",
133,2104412604,72,39,gr,19,1,right,0.0088553112,"['action', 'highlight', 'opportunity', 'received_pass', 'received_pass_in_final_third', 'right_foot_shot', 'shot', 'shot_after_corner', 'shot_from_outside_area', 'shot_from_play', 'shot_on_goal', 'shot_to_far_corner', 'touch_in_final_third']",gk_save,"['Corner', 'Opportunity', 'Shot', 'Shot on goal', 'Set piece attack', 'Attack']",K. Griffiths,"{'top': '44%', 'left': '96%'}",
134,2104412803,88,54,bc,32,1,right,0.2608016133,"['action', 'blocked_shot', 'highlight', 'opportunity', 'received_deep_completion', 'received_pass', 'received_pass_in_final_third', 'received_very_deep_completion', 'right_foot_shot', 'shot', 'shot_after_received_deep_completion', 'shot_after_received_very_deep_completion', 'shot_after_throw_in', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",blocked,"['Opportunity', 'Shot', 'Attack']",M. Curry,"{'top': '79%', 'left': '62%'}",
135,2104412812,97,57,gbr,32,1,head,0.2458735108,"['action', 'any_goal', 'first_goal', 'goal', 'goal_after_corner', 'head_goal', 'head_shot', 'heading', 'highlight', 'non_penalty_goal', 'opportunity', 'shot', 'shot_after_corner', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_on_goal', 'shot_to_near_corner', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",goal,"['Corner', 'Opportunity', 'Shot', 'Shot on goal', 'Set piece attack', 'Attack', 'Goal']",T. Lees,"{'top': '90%', 'left': '79%'}",
136,2104412958,89,42,otl,49,1,left,0.3131887913,"['action', 'highlight', 'left_foot_shot', 'opportunity', 'received_dangerous_pass', 'received_deep_completion', 'received_pass', 'received_pass_in_final_third', 'received_progressive_pass', 'received_very_deep_completion', 'shot', 'shot_after_received_deep_completion', 'shot_after_received_very_deep_completion', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_to_near_corner', 'shot_wide', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",wide,"['Opportunity', 'Shot', 'Attack']",B. Liddle,"{'top': '-5%', 'left': '0%'}",
137,2104413366,92,67,bc,68,2,left,0.0343782492,"['action', 'blocked_shot', 'highlight', 'left_foot_shot', 'opportunity', 'shot', 'shot_after_throw_in', 'shot_from_box', 'shot_from_penalty_area', 'shot_from_play', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",blocked,"['Opportunity', 'Shot', 'Attack', 'Throw in']",Cedric Main,"{'top': '13%', 'left': '61%'}",
138,2104413408,73,69,bc,70,2,right,0.0479937978,"['action', 'any_free_kick', 'blocked_shot', 'direct_free_kick', 'free_kick', 'free_kick_shot', 'free_kick_with_shot', 'right_foot_shot', 'run', 'run_to_final_third', 'shot', 'shot_from_outside_area']",blocked,"['Set piece attack', 'Attack', 'Free kick', 'Direct free kick']",W. Hatfield,"{'top': '68%', 'left': '26%'}",
139,2104413534,76,37,gtl,75,2,right,0.0319693908,"['action', 'any_goal', 'ball_entry_in_final_third', 'goal', 'goal_after_corner', 'goal_from_outside_area', 'highlight', 'non_penalty_goal', 'opportunity', 'plus', 'right_foot_goal', 'right_foot_shot', 'shot', 'shot_after_corner', 'shot_from_outside_area', 'shot_from_play', 'shot_on_goal', 'shot_to_near_corner', 'touch_in_final_third']",goal,"['Opportunity', 'Shot', 'Shot on goal', 'Attack', 'Goal']",W. Hatfield,"{'top': '4%', 'left': '14%'}",
140,2104413560,80,69,glb,79,2,right,0.0528188981,"['action', 'highlight', 'minus', 'opportunity', 'right_foot_shot', 'shot', 'shot_from_outside_area', 'shot_from_play', 'shot_on_goal', 'shot_to_far_corner', 'touch_in_final_third']",gk_save,"['Opportunity', 'Shot', 'Shot on goal', 'Attack']",C. Salkeld,"{'top': '77%', 'left': '7%'}",
141,2104413608,76,44,otr,83,2,right,0.0141538102,"['action', 'minus', 'received_pass', 'received_pass_in_final_third', 'right_foot_shot', 'shot', 'shot_after_corner', 'shot_from_outside_area', 'shot_from_play', 'shot_to_far_corner', 'shot_wide', 'touch_in_final_third']",wide,"['Shot', 'Attack']",T. Platt,"{'top': '-5%', 'right': '20%'}",
142,2104413971,81,65,bc,89,2,left,0.0198850073,"['action', 'blocked_shot', 'left_foot_shot', 'shot', 'shot_after_corner', 'shot_from_outside_area', 'shot_from_play', 'touch_in_final_third']",blocked,"['Corner', 'Shot', 'Set piece attack', 'Attack']",Cedric Main,"{'top': '54%', 'left': '47%'}",
143,2104413713,88,70,glb,92,2,right,0.0486906618,"['action', 'highlight', 'opportunity', 'right_foot_shot', 'shot', 'shot_from_box', 'shot_from_penalty_area', 'shot_from_play', 'shot_on_goal', 'shot_to_far_corner', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",gk_save,"['Opportunity', 'Shot', 'Shot on goal', 'Attack']",C. Salkeld,"{'top': '83%', 'left': '12%'}",
144,2104413741,79,67,gl,93,2,right,0.040265426,"['action', 'highlight', 'opportunity', 'right_foot_shot', 'shot', 'shot_from_outside_area', 'shot_from_play', 'shot_on_goal', 'shot_to_far_corner', 'touch_in_final_third']",gk_save,"['Opportunity', 'Shot', 'Shot on goal', 'Attack']",C. Salkeld,"{'top': '44%', 'left': '4%'}",
145,2104413783,86,34,gbr,95,2,right,0.0693007931,"['action', 'any_goal', 'goal', 'highlight', 'non_penalty_goal', 'opportunity', 'right_foot_goal', 'right_foot_shot', 'shot', 'shot_from_box', 'shot_from_penalty_area', 'shot_from_play', 'shot_on_goal', 'shot_to_far_corner', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",goal,"['Opportunity', 'Shot', 'Shot on goal', 'Attack', 'Goal']",A. Nelson,"{'top': '77%', 'left': '85%'}",
146,2100378543,96,68,otr,6,1,right,0.0590162128,"['action', 'action_in_counterattack', 'highlight', 'opportunity', 'right_foot_shot', 'shot', 'shot_from_box', 'shot_from_penalty_area', 'shot_from_play', 'shot_in_counterattack', 'shot_to_near_corner', 'shot_wide', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",wide,"['Counterattack', 'Opportunity', 'Shot', 'Attack']",Cedric Main,"{'top': '-5%', 'right': '12%'}",
147,2100378694,93,46,olb,9,1,head,0.2500455379,"['action', 'head_shot', 'heading', 'highlight', 'opportunity', 'shot', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_wide', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",wide,"['Opportunity', 'Shot', 'Attack']",J. Rivers,"{'top': '84%', 'left': '-5%'}",
148,2100378995,76,26,gc,24,1,right,0.0086744195,"['action', 'highlight', 'opportunity', 'received_pass', 'received_pass_in_final_third', 'received_pass_in_final_third_on_side', 'right_foot_shot', 'shot', 'shot_from_outside_area', 'shot_from_play', 'shot_on_goal', 'touch_in_final_third']",gk_save,"['Opportunity', 'Shot', 'Shot on goal', 'Attack', 'Throw in']",B. Hedley,"{'top': '60%', 'left': '40%'}",
149,2100379179,80,54,bc,35,1,right,0.0219469238,"['action', 'blocked_shot', 'received_pass', 'received_pass_in_final_third', 'right_foot_shot', 'shot', 'shot_from_outside_area', 'shot_from_play', 'touch_in_final_third']",blocked,"['Shot', 'Attack']",W. Hatfield,"{'top': '47%', 'left': '67%'}",
150,2100379196,75,41,glb,35,1,right,0.0404867269,"['action', 'ball_entry_in_final_third', 'highlight', 'opportunity', 'right_foot_shot', 'shot', 'shot_from_outside_area', 'shot_from_play', 'shot_on_goal', 'shot_to_near_corner', 'touch_in_final_third']",gk_save,"['Opportunity', 'Shot', 'Shot on goal', 'Attack']",B. Hedley,"{'top': '85%', 'left': '20%'}",
151,2100377686,90,46,bc,51,2,left,0.2655021846,"['action', 'blocked_shot', 'highlight', 'left_foot_shot', 'opportunity', 'received_dangerous_pass', 'received_deep_completion', 'received_pass', 'received_pass_in_final_third', 'received_very_deep_completion', 'shot', 'shot_after_received_deep_completion', 'shot_after_received_very_deep_completion', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",blocked,"['Opportunity', 'Shot', 'Attack']",B. Liddle,"{'top': '87%', 'left': '23%'}",
152,2100377970,79,33,gc,65,2,right,0.1290017366,"['action', 'any_free_kick', 'direct_free_kick', 'free_kick', 'free_kick_shot', 'free_kick_with_shot', 'highlight', 'opportunity', 'right_foot_shot', 'shot', 'shot_from_outside_area', 'shot_on_goal']",gk_save,"['Opportunity', 'Set piece attack', 'Attack', 'Free kick', 'Direct free kick', 'Pressed']",K. Griffiths,"{'top': '53%', 'left': '54%'}",
153,2100378087,100,54,gbr,71,2,right,0.6551255584,"['any_goal', 'first_goal', 'goal', 'goal_after_corner', 'highlight', 'non_penalty_goal', 'opportunity', 'received_deep_completion', 'received_pass', 'received_pass_in_final_third', 'received_very_deep_completion', 'right_foot_goal', 'right_foot_shot', 'shot', 'shot_after_corner', 'shot_after_received_deep_completion', 'shot_after_received_very_deep_completion', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_on_goal', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",goal,"['Corner', 'Opportunity', 'Shot', 'Shot on goal', 'Set piece attack', 'Attack', 'Goal']",M. Curry,"{'top': '85%', 'left': '78%'}",
154,2100378134,83,60,olb,73,2,right,0.1291536838,"['action', 'highlight', 'opportunity', 'right_foot_shot', 'shot', 'shot_from_outside_area', 'shot_from_play', 'shot_wide', 'touch_in_final_third']",wide,"['Opportunity', 'Shot', 'Attack']",M. Cornish,"{'top': '86%', 'left': '-5%'}",
155,2100378324,85,56,glb,81,2,right,0.0584231354,"['action', 'any_goal', 'decisive_goal', 'goal', 'goal_after_throw_in', 'highlight', 'non_penalty_goal', 'opportunity', 'right_foot_goal', 'right_foot_shot', 'shot', 'shot_after_throw_in', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_on_goal', 'shot_to_far_corner', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",goal,"['Opportunity', 'Shot', 'Shot on goal', 'Attack', 'Goal', 'Throw in']",A. Nelson,"{'top': '84%', 'left': '19%'}",
156,2100378367,77,71,bc,84,2,right,0.0123562533,"['action', 'blocked_shot', 'right_foot_shot', 'shot', 'shot_from_outside_area', 'shot_from_play', 'touch_in_final_third']",blocked,"['Shot', 'Attack']",Cedric Main,"{'top': '53%', 'left': '71%'}",
157,2100378372,81,21,gtr,84,2,right,0.0310760494,"['action', 'highlight', 'opportunity', 'right_foot_shot', 'shot', 'shot_from_outside_area', 'shot_from_play', 'shot_on_goal', 'shot_to_far_corner', 'touch_in_final_third']",gk_save,"['Opportunity', 'Shot', 'Shot on goal', 'Attack']",A. Nelson,"{'top': '4%', 'left': '90%'}",
158,2100378582,95,32,bc,92,2,right,0.0607680567,"['action', 'blocked_shot', 'highlight', 'opportunity', 'right_foot_shot', 'shot', 'shot_from_box', 'shot_from_penalty_area', 'shot_from_play', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",blocked,"['Opportunity', 'Shot', 'Attack']",A. Nelson,"{'top': '36%', 'left': '17%'}",
159,2098585131,87,70,bc,1,1,right,0.0152501976,"['action', 'blocked_shot', 'received_deep_completion', 'received_pass', 'received_pass_in_final_third', 'received_pass_in_final_third_on_side', 'right_foot_shot', 'shot', 'shot_after_received_deep_completion', 'shot_from_box', 'shot_from_penalty_area', 'shot_from_play', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",blocked,"['Shot', 'Attack']",J. Rivers,"{'top': '51%', 'left': '40%'}",
160,2098585317,84,49,gb,15,1,right,0.3717335165,"['action', 'action_in_counterattack', 'highlight', 'opportunity', 'received_dangerous_pass', 'received_deep_completion', 'received_pass', 'received_pass_in_final_third', 'received_progressive_pass', 'right_foot_shot', 'shot', 'shot_after_received_deep_completion', 'shot_after_throw_in', 'shot_from_outside_area', 'shot_from_play', 'shot_in_counterattack', 'shot_on_goal', 'touch_in_final_third']",gk_save,"['Counterattack', 'Opportunity', 'Shot', 'Shot on goal', 'Attack']",A. Nelson,"{'top': '86%', 'left': '60%'}",
161,2098585365,82,50,bc,18,1,right,0.037928272,"['action', 'blocked_shot', 'received_deep_completion', 'received_pass', 'received_pass_in_final_third', 'right_foot_shot', 'shot', 'shot_after_received_deep_completion', 'shot_from_outside_area', 'shot_from_play', 'touch_in_final_third']",blocked,"['Shot', 'Attack']",W. Hatfield,"{'top': '76%', 'left': '70%'}",
162,2098585451,86,71,otl,23,1,right,0.0341291241,"['action', 'action_in_counterattack', 'highlight', 'opportunity', 'received_pass', 'received_pass_in_final_third', 'received_pass_in_final_third_on_side', 'right_foot_shot', 'shot', 'shot_from_box', 'shot_from_penalty_area', 'shot_from_play', 'shot_in_counterattack', 'shot_to_far_corner', 'shot_wide', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",wide,"['Counterattack', 'Opportunity', 'Shot', 'Attack']",A. Nelson,"{'top': '-5%', 'left': '16%'}",
163,2098585483,87,61,bc,26,1,left,0.0015960687,"['action', 'blocked_shot', 'left_foot_shot', 'shot', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",blocked,"['Shot', 'Attack', 'Throw in', 'Smart pass inside opponent goal']",M. Cornish,"{'top': '32%', 'left': '65%'}",
164,2098585751,88,69,gc,44,1,right,0.2120343447,"['action', 'highlight', 'opportunity', 'right_foot_shot', 'shot', 'shot_from_box', 'shot_from_penalty_area', 'shot_from_play', 'shot_on_goal', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",gk_save,"['Opportunity', 'Shot', 'Shot on goal', 'Set piece attack', 'Attack', 'Free kick']",M. Cornish,"{'top': '39%', 'left': '65%'}",
165,2098586021,77,58,bc,58,2,left,0.0139828362,"['action', 'blocked_shot', 'left_foot_shot', 'received_pass', 'received_pass_in_final_third', 'received_progressive_pass', 'shot', 'shot_from_outside_area', 'shot_from_play', 'touch_in_final_third']",blocked,"['Shot', 'Attack']",Cedric Main,"{'top': '25%', 'left': '76%'}",
166,2094208968,73,56,obr,21,1,left,0.024965575,"['action', 'highlight', 'left_foot_shot', 'opportunity', 'shot', 'shot_after_corner', 'shot_from_outside_area', 'shot_from_play', 'shot_to_near_corner', 'shot_wide', 'touch_in_final_third']",wide,"['Corner', 'Opportunity', 'Shot', 'Set piece attack', 'Attack']",S. Barrow,"{'top': '75%', 'right': '-7.5%'}",
167,2094209029,88,43,bc,25,1,left,0.2562396824,"['action', 'blocked_shot', 'highlight', 'left_foot_shot', 'opportunity', 'shot', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",blocked,"['Opportunity', 'Shot', 'Attack']",M. Cornish,"{'top': '18%', 'left': '46%'}",
168,2094209212,83,52,obr,37,1,left,0.0806208849,"['action', 'highlight', 'left_foot_shot', 'opportunity', 'shot', 'shot_from_outside_area', 'shot_from_play', 'shot_wide', 'touch_in_final_third']",wide,"['Corner', 'Opportunity', 'Shot', 'Set piece attack', 'Attack']",Cedric Main,"{'top': '81%', 'right': '-7.5%'}",
169,2094209405,84,47,bc,47,2,left,0.1116888449,"['action', 'blocked_shot', 'left_foot_shot', 'received_cross', 'received_pass', 'received_pass_in_final_third', 'received_progressive_pass', 'shot', 'shot_from_cross', 'shot_from_outside_area', 'shot_from_play', 'touch_in_final_third']",blocked,"['Shot', 'Attack']",B. Liddle,"{'top': '12%', 'left': '13%'}",
170,2094209408,88,61,obr,47,2,right,0.2703843117,"['action', 'highlight', 'opportunity', 'right_foot_shot', 'shot', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_to_near_corner', 'shot_wide', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",wide,"['Opportunity', 'Shot', 'Attack']",M. Cornish,"{'top': '79%', 'right': '-7.5%'}",
171,2094209447,85,50,otl,48,2,left,0.1544651389,"['action', 'highlight', 'left_foot_shot', 'opportunity', 'shot', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_wide', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",wide,"['Opportunity', 'Shot', 'Attack']",B. Liddle,"{'top': '-5%', 'left': '13%'}",
172,2094210212,79,25,bc,51,2,right,0.0206686389,"['action', 'blocked_shot', 'highlight', 'opportunity', 'right_foot_shot', 'shot', 'shot_after_corner', 'shot_from_outside_area', 'shot_from_play', 'touch_in_final_third']",blocked,"['Corner', 'Opportunity', 'Shot', 'Set piece attack', 'Attack']",B. Hedley,"{'top': '63%', 'left': '39%'}",
173,2094209606,85,62,ot,57,2,right,0.097244665,"['action', 'highlight', 'opportunity', 'right_foot_shot', 'shot', 'shot_after_throw_in', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_wide', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",wide,"['Opportunity', 'Shot', 'Attack']",K. Griffiths,"{'top': '-5%', 'left': '41%'}",
174,2094209787,78,64,bc,65,2,right,0.0097008692,"['action', 'blocked_shot', 'received_pass', 'received_pass_in_final_third', 'right_foot_shot', 'shot', 'shot_from_outside_area', 'shot_from_play', 'touch_in_final_third']",blocked,"['Shot', 'Attack']",B. Hedley,"{'top': '56%', 'left': '18%'}",
175,2094209810,88,57,or,68,2,right,0.1102656424,"['action', 'highlight', 'opportunity', 'received_cross', 'received_dangerous_pass', 'received_pass', 'received_pass_in_final_third', 'received_progressive_pass', 'right_foot_shot', 'shot', 'shot_from_box', 'shot_from_cross', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_to_near_corner', 'shot_wide', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",wide,"['Opportunity', 'Shot', 'Attack']",M. Curry,"{'top': '48%', 'right': '-7.5%'}",
176,2094209917,86,51,gc,72,2,left,0.0662318841,"['action', 'highlight', 'left_foot_shot', 'opportunity', 'shot', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_on_goal', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",gk_save,"['Opportunity', 'Shot', 'Shot on goal', 'Attack', 'Throw in']",B. Liddle,"{'top': '41%', 'left': '35%'}",
177,2094209921,98,50,gr,72,2,head,0.7496135235,"['action', 'any_goal', 'first_goal', 'goal', 'head_goal', 'head_shot', 'heading', 'highlight', 'non_penalty_goal', 'opportunity', 'shot', 'shot_from_box', 'shot_from_danger_zone', 'shot_from_penalty_area', 'shot_from_play', 'shot_on_goal', 'touch_in_box', 'touch_in_final_third', 'touch_in_penalty_area']",goal,"['Opportunity', 'Shot', 'Shot on goal', 'Attack', 'Goal']",W. Hatfield,"{'top': '65%', 'left': '77%'}",
